circuit_idx,circuit,r2,r2_baseline,r2_gain,rmse,mae,pearson,spearman,best_alpha,val_preds,val_true,val_X_pca,train_losses,val_losses
2,"               ┌───┐┌───┐┌───┐┌───┐┌───┐          ┌───┐                                                  ┌───┐┌───┐┌───┐┌───┐┌───┐┌───┐               
  3.61259907e-01 -6.29968464e-01 -5.60409129e-01 -7.15519369e-01
  3.06221753e-01  2.96215862e-01  4.25533175e-01 -5.08054137e-01
 -3.66791576e-01 -4.13755141e-02  1.25066549e-01 -4.72043216e-01
 -7.17435718e-01 -2.98089325e-01  3.86016935e-01  1.55133343e+00
  4.22669388e-02  2.96263039e-01 -6.43870160e-02  9.74877656e-01
  7.99363792e-01 -1.73406020e-01 -3.41264814e-01  4.63922955e-02
  2.57493943e-01  1.38485536e-01  4.08957630e-01  7.73498535e-01
  5.18967927e-01 -6.41387627e-02 -2.15199590e-01 -1.62174597e-01
 -2.91539371e-01 -3.60113591e-01 -7.35131383e-01 -5.06745517e-01
 -5.16290009e-01  2.67425388e-01  2.78715640e-01  3.01877856e-01
 -3.54345560e-01  5.90905190e-01 -8.92080009e-01  2.17451274e-01
  3.73643428e-01  4.87859130e-01 -3.18381935e-01 -5.79299212e-01
  8.36915076e-01  3.23698133e-01 -9.41241205e-01 -6.48625672e-01
 -1.05720663e+00  2.04644442e+00 -1.12877381e+00  6.05830908e-01
 -7.14952588e-01 -3.47449690e-01 -4.55424517e-01 -2.41647959e-01
 -2.79617757e-01 -3.57482225e-01 -4.40339953e-01 -2.88171977e-01
 -2.86197931e-01 -7.69418418e-01  8.04329664e-02 -4.18743026e-03
  5.19179285e-01 -3.60595733e-01 -4.54751402e-01 -3.00662756e-01
 -8.02909434e-01 -7.36722291e-01 -7.45153844e-01 -3.50361705e-01
 -4.77464229e-01 -2.68481165e-01  9.60583165e-02  1.47625953e-01
  6.61732614e-01  5.21438062e-01  5.94303429e-01  9.23730612e-01
  9.28263605e-01  7.54649699e-01  3.06099415e-01 -6.08553827e-01
 -6.83801830e-01 -7.53506005e-01  2.30578989e-01  2.45250940e-01
  1.11753607e+00 -1.62779963e+00  1.25184095e+00 -4.61307317e-01
  1.17883730e+00 -5.95229566e-01 -5.81222415e-01 -6.07141137e-01
 -5.29355824e-01 -5.25914609e-01 -5.02966583e-01 -5.26161432e-01
 -5.29355824e-01 -6.70476496e-01 -1.68794900e-01 -5.11789858e-01
  3.13693732e-01  1.44854456e-01 -1.06084669e+00 -1.06408548e+00
 -1.04409552e+00  7.50930130e-01  8.36113989e-01 -1.27920306e+00
  5.10035276e-01  3.84129226e-01  3.64160091e-01  5.02311885e-01
 -5.35369515e-01 -7.95329034e-01 -5.65965235e-01  1.27913201e+00
  1.11335754e+00  3.65102321e-01 -9.18673456e-01  8.71282101e-01
  9.04927701e-02  9.30276513e-02 -3.65958184e-01 -4.06043440e-01
 -1.31478536e+00 -1.31478536e+00  1.01652074e+00  1.03295898e+00
  9.74111259e-01  4.91255045e-01  3.50423008e-01 -1.62336063e+00
 -1.52833545e+00  8.52457702e-01  5.55516660e-01  3.81053656e-01
  3.99063267e-02 -3.50225836e-01 -5.15672028e-01  3.81223768e-01
  8.32610548e-01  5.44797778e-01  5.61810791e-01  6.09172940e-01
  7.35285044e-01  6.76440060e-01 -5.57293929e-02 -7.51626492e-01
  3.51200938e-01 -3.82687896e-01  3.48290838e-02  6.53975666e-01
  6.44893229e-01  5.73573470e-01  5.08418441e-01  1.58540988e+00
  4.68725860e-01  8.47000852e-02  1.46051229e-03 -1.86809167e-01
 -1.31149754e-01 -3.22238170e-02 -1.54192030e-01  1.63940370e-01
 -3.23418856e-01 -2.10135549e-01  2.36996502e-01 -1.20427139e-01
 -1.46038115e-01  9.81360748e-02  1.09126382e-01 -1.19182043e-01
  6.47316813e-01 -1.10514164e+00  6.39059115e-03  1.93225503e+00
 -4.19191867e-01  4.00276273e-01 -1.30088472e+00 -1.10110855e+00
 -1.23194504e+00 -3.44954312e-01 -3.48389834e-01  3.30824673e-01
  5.21282732e-01 -4.07382339e-01 -4.13174242e-01  5.78571200e-01
  6.75622225e-01  4.49055433e-01 -1.58810228e-01 -2.42673844e-01
 -1.29238203e-01 -1.34911418e-01  9.57111537e-01  1.70325804e+00
 -3.48057956e-01  2.28266373e-01  1.69884950e-01 -3.42560709e-01
 -3.80922765e-01 -3.43832105e-01 -4.83262986e-01 -3.17993790e-01
 -6.37405753e-01 -4.42823380e-01 -3.84047896e-01  6.22824013e-01
  6.37508214e-01  9.43799689e-02  1.97480675e-02 -2.73981720e-01
 -4.53009605e-01 -2.35789597e-01 -2.43705198e-01 -4.14401591e-01
 -3.76718253e-01 -2.93649793e-01 -3.59633416e-01 -1.40301272e-01
  4.19176310e-01  3.51473063e-01  2.56316602e-01 -6.85228884e-01
 -3.57902616e-01  9.08443391e-01  8.97573590e-01 -6.17726684e-01
 -9.68538225e-01  5.47329783e-01  8.24567258e-01  8.47615182e-01
  7.11747527e-01  4.08142656e-01  8.65153298e-02  3.82615536e-01
  2.70534366e-01 -8.90107930e-01 -3.20093542e-01  5.86669266e-01
 -7.02535450e-01 -5.08153260e-01 -1.49821371e-01 -5.65957986e-02
 -3.14011842e-01 -6.96341917e-02 -3.72203290e-01 -2.44661897e-01
 -5.20555496e-01  1.13113034e+00  9.59115088e-01  6.74325228e-01
  4.64028597e-01  6.13760471e-01  2.02282488e-01  1.38437763e-01
  1.40496552e-01  8.58776346e-02 -1.13354279e-02  5.46725877e-02
  1.60937216e-02  5.66013157e-01  5.78889906e-01  2.29399592e-01
  3.31745327e-01]","[ 1.31616664e+00  1.27552319e+00  1.58034909e+00  1.93597901e+00
  2.39829803e+00  1.91057682e+00  3.25483114e-01  1.51938355e+00
  1.43809676e+00 -8.37934971e-01  3.66126508e-01 -5.12787640e-01
 -1.53395379e+00 -5.78833282e-01 -1.42218447e+00 -1.92514682e+00
 -1.15292180e+00 -1.42726481e+00 -8.60318020e-02 -6.95683122e-01
  7.52238929e-01 -3.60374928e-01 -3.01470216e-02 -6.57098666e-02
 -1.39678216e+00  1.26536214e+00  9.04651642e-01 -1.06147385e+00
 -1.24944985e+00  6.09987080e-01  1.34156883e+00  8.58928204e-01
 -2.11820292e+00 -1.49331033e+00 -1.47298872e+00 -4.53881696e-02
 -5.22948503e-01  3.08180638e-02  6.91273868e-01 -1.19356513e+00
 -1.07671523e+00  1.08246684e+00 -8.32854688e-01 -8.32854688e-01
  1.23996031e+00 -2.84168452e-01 -2.02881426e-01 -1.99627280e+00
 -1.30533457e+00 -4.82305080e-01 -3.14650983e-01 -1.46790826e+00
 -1.18848455e+00 -4.03078683e-02 -7.00763404e-01 -3.60374928e-01
 -4.51822549e-01  5.33780634e-01 -3.40053231e-01  5.54102302e-01
  3.00080895e-01 -1.43234527e+00  3.71206820e-01 -2.08264017e+00
  1.05198407e+00  1.03166234e+00 -1.82559729e-01 -5.53431034e-01
 -3.70535761e-01  7.82721519e-01  9.04651642e-01  1.27552319e+00
  6.96354389e-01 -6.75361454e-01 -5.58511555e-01 -3.14650983e-01
 -9.03980613e-01 -1.05131304e+00 -7.00763404e-01  8.53847682e-01
  7.87802041e-01  1.14343190e+00 -4.16259468e-01  7.82721519e-01
  5.64263165e-01  1.10786915e+00 -2.84168452e-01  5.08378386e-01
  1.97662234e+00  6.91273868e-01  2.17983937e+00 -1.78797519e+00
  2.34035254e-01  7.06515253e-01  1.67989627e-01  5.13458908e-01
  1.16375363e+00  1.98472410e-01 -4.03078683e-02  1.17185384e-01
 -1.36836037e-01 -4.82305080e-01  1.37713170e+00  6.65871620e-01
  5.99826217e-01  6.45549953e-01  5.99826217e-01  6.65871620e-01
  5.33780634e-01 -4.77224797e-01 -4.51822549e-01  1.47667930e-01
  1.83231011e-01  3.25483114e-01  5.62203042e-02  9.68636945e-02
  4.09789123e-02 -3.24811846e-01 -7.76969910e-01 -1.26675189e-01
  1.08754742e+00  1.27346233e-01  9.65617239e-01  8.03043187e-01
  4.22011048e-01  1.55769140e-02  5.38860917e-01 -1.49056287e-02
 -6.57098666e-02 -9.82532557e-03 -1.20880628e+00 -1.39678216e+00
  5.38860917e-01 -8.88739467e-01 -9.59865391e-01 -7.92211294e-01
  1.37507081e-01 -8.32854688e-01  1.01944238e-01 -7.71889627e-01
 -6.70280874e-01 -6.09315813e-01 -5.17868161e-01 -5.43270171e-01
 -7.10924268e-01 -4.56902862e-01  3.66126508e-01 -2.28283659e-01
 -3.09570432e-01  5.38860917e-01 -1.10211754e+00 -1.29009330e+00
 -9.44624007e-01 -1.03607190e+00 -1.29517376e+00 -7.71889627e-01
 -1.97801128e-01 -6.29637480e-01 -7.58707151e-02 -1.19356513e+00
 -1.17324340e+00 -3.40053231e-01  5.79504550e-01  1.52748480e-01
 -2.84168452e-01 -1.42218447e+00  1.01134074e+00 -1.02591097e+00
 -8.32854688e-01 -1.41202343e+00 -1.78797519e+00 -1.68128633e+00
 -1.86418164e+00 -1.84386003e+00 -1.53395379e+00 -1.38154089e+00
 -1.23420858e+00 -1.64572322e+00 -1.51363206e+00 -1.12243915e+00
 -3.40053231e-01 -8.63337219e-01 -7.56648242e-01 -6.19476676e-01
 -3.75616074e-01 -8.48096073e-01 -2.28283659e-01 -6.95683122e-01
 -9.34463143e-01 -9.80187118e-01 -9.70026255e-01 -2.48605356e-01
 -2.15376616e+00 -1.34089756e+00 -1.49839079e+00 -1.61524069e+00
  1.04690397e+00  2.07315040e+00  1.08246684e+00  7.14616925e-02
  1.36697102e+00  1.27552319e+00  1.16375363e+00  1.11294961e+00
  1.67179644e+00  6.55710757e-01  3.00080895e-01  1.67179644e+00
 -9.75106776e-01 -1.17324340e+00  5.11399992e-02 -2.63846755e-01
  6.04906559e-01 -4.16259468e-01  3.96609068e-01  7.87802041e-01
  6.15067422e-01  1.30092549e+00  4.57574129e-01  4.93137211e-01
  6.35389090e-01  4.11850214e-01 -1.80829704e+00 -1.11735868e+00
  8.84329975e-01  9.50375617e-01  8.28445435e-01  5.38860917e-01
 -4.92465943e-01  7.14616925e-02  1.52748480e-01 -2.28283659e-01
  4.09789123e-02  5.03298044e-01 -5.88994086e-01 -4.82305080e-01
 -6.09315813e-01 -9.80187118e-01 -9.49704528e-01 -6.60120070e-01
 -4.77224797e-01 -9.29382861e-01  3.86448205e-01 -1.36836037e-01
 -3.40053231e-01 -4.03078683e-02  6.25228226e-01  5.69343686e-01
  2.57377606e-02 -2.50664763e-02  6.96354389e-01 -2.02881426e-01
 -1.32565629e+00 -6.34718060e-01 -1.10211754e+00  4.88056690e-01
  1.16375363e+00  1.05706465e+00  3.55965674e-01  7.31917262e-01
 -9.14141476e-01  2.25604606e+00 -2.28283659e-01  2.84839481e-01
  2.12903523e+00  8.33525956e-01  1.11294961e+00  3.61045957e-01
  1.41777503e+00 -1.10211754e+00 -1.02083051e+00  3.30563426e-01
  3.86448205e-01  1.90041566e+00 -1.17832375e+00  2.57377606e-02
 -1.99861731e-02  1.57828778e-01  3.55965674e-01  4.82976377e-01
  2.08633259e-01 -2.28283659e-01  8.16225410e-02 -3.01470216e-02
  4.09789123e-02 -2.07961977e-01  3.50885123e-01 -4.36581165e-01
 -1.13260007e+00 -9.59865391e-01  1.07230628e+00  5.49021780e-01
  6.09987080e-01  9.17833894e-02  1.18407536e+00  1.02150178e+00
  1.21455812e+00  8.84329975e-01  1.03166234e+00  1.31108606e+00
  2.34035254e-01  3.15322280e-01 -1.21388686e+00 -1.01272956e-01
 -5.94074667e-01  1.55769140e-02  1.57828778e-01 -9.11121070e-02
  1.78150713e-01 -1.11735868e+00 -1.22404766e+00  4.11850214e-01
  3.91528517e-01 -4.01018322e-01  3.15322280e-01  2.24080443e+00
  9.14812744e-01 -5.43270171e-01  1.29584491e+00  7.31917262e-01
 -1.31755501e-01  1.27346233e-01  6.45549953e-01  5.41606639e-03
  1.13327134e+00 -1.48822999e+00  4.22011048e-01 -2.50664763e-02
 -5.73752701e-01 -9.11121070e-02 -2.38444507e-01  3.45804811e-01
  1.93391860e-01 -1.59999943e+00 -7.87130773e-01 -7.16004848e-01
 -1.23420858e+00  6.45549953e-01 -9.70026255e-01  2.79759198e-01
 -1.40186262e+00  3.58986072e-02 -7.41407037e-01 -2.15376616e+00
  1.42587632e-01 -7.71889627e-01  9.68636945e-02  2.39115804e-01
 -2.74007589e-01 -6.06295615e-02  1.67989627e-01  2.03552708e-01
  1.88311562e-01  2.84839481e-01  4.93137211e-01  3.30563426e-01
 -3.34972680e-01  3.45804811e-01  6.65871620e-01  4.06769902e-01
  1.57828778e-01  9.04651642e-01  5.64263165e-01 -1.02591097e+00
  9.09732223e-01  1.12311029e+00  8.08123708e-01 -6.09315813e-01
  3.30563426e-01 -3.24811846e-01 -1.65588403e+00 -2.16900754e+00
 -1.06655443e+00 -6.95683122e-01 -5.73752701e-01 -1.05131304e+00
 -8.07452440e-01 -7.31246233e-01 -6.19476676e-01 -6.39798343e-01
  3.25483114e-01  1.37507081e-01  1.32426783e-01 -1.52077183e-01
  2.10363317e+00  6.45549953e-01  8.53847682e-01  9.30053890e-01
  1.12105086e-01 -8.93819749e-01  1.32426783e-01 -3.65455240e-01
 -5.99154949e-01 -2.89248765e-01 -8.78578603e-01 -2.99409598e-01
 -4.36581165e-01  3.25483114e-01 -4.77224797e-01  3.96609068e-01
 -1.27485192e+00  4.62654680e-01  2.59437501e-01  2.68788218e+00
  2.29160881e+00  1.30092549e+00  1.20947754e+00 -6.65200591e-01
 -2.99409598e-01 -1.38662136e+00  1.58034909e+00  1.67179644e+00
 -3.80696625e-01  4.52493846e-01  7.16676116e-01  1.35680997e+00
  6.55710757e-01  2.59643483e+00  1.07230628e+00 -9.82532557e-03
  2.18794107e-01  6.04906559e-01 -3.01470216e-02 -1.16308260e+00
  5.74424028e-01  1.22265935e-01 -1.05639362e+00 -8.27774167e-01
 -1.20880628e+00 -9.80187118e-01 -6.75361454e-01 -8.07452440e-01
 -2.84168452e-01  1.01944238e-01 -1.04623270e+00 -1.26977146e+00
 -9.85267639e-01 -9.85267639e-01 -1.36629963e+00 -1.17832375e+00
 -1.09703696e+00 -1.66604495e+00  1.04690397e+00 -6.90602601e-01
  4.82976377e-01  2.23874405e-01  9.68636945e-02  2.59437501e-01
 -3.52273248e-02  1.18407536e+00 -1.18848455e+00 -6.44878864e-01
  1.27346233e-01 -4.72144246e-01  9.19893324e-01 -4.51822549e-01
 -4.56902862e-01 -7.61728764e-01  2.11887431e+00  2.27636766e+00
  1.78864658e+00  1.76324439e+00  1.74292266e+00  2.19000053e+00
  8.69088829e-01  2.08331132e+00  8.69088829e-01  8.79249930e-01
  1.17391467e+00  5.43941438e-01  3.55965674e-01 -2.63846755e-01
 -1.17324340e+00 -1.43234527e+00 -7.56648242e-01 -1.62238032e-01
 -1.09703696e+00 -4.82305080e-01  6.35389090e-01 -1.31549537e+00
  1.82420945e+00  4.82976377e-01  3.91528517e-01  7.14616925e-02
 -3.34972680e-01  1.56002688e+00  2.13713557e-01  2.44196102e-01
  2.59437501e-01  2.79965186e+00  1.47667930e-01  8.16225410e-02
 -9.44624007e-01 -1.62238032e-01  1.04963686e-02  5.13458908e-01
 -3.24811846e-01  5.41606639e-03 -8.60318020e-02 -9.61926505e-02
  7.06515253e-01 -2.43525058e-01 -4.82305080e-01  2.39115804e-01
  1.12105086e-01  7.77641177e-01 -3.09570432e-01  5.18539250e-01
 -5.38189888e-01 -2.33364210e-01  2.57377606e-02  3.71206820e-01
 -9.14141476e-01  8.08123708e-01 -2.28283659e-01 -1.49056287e-02
  1.07024543e-01  2.15443707e+00  2.06298971e+00 -1.34089756e+00
 -8.63337219e-01  8.38606536e-01  4.57574129e-01 -6.90602601e-01
 -1.05639362e+00 -1.50855160e+00 -3.50214064e-01 -8.88739467e-01
 -9.85267639e-01 -9.09061193e-01 -7.58707151e-02 -3.75616074e-01
  7.65419975e-02 -2.07961977e-01 -4.74478118e-03 -3.60374928e-01
 -6.49959207e-01  1.78150713e-01  4.47413296e-01  1.73070163e-01
  5.11399992e-02  9.17833894e-02 -8.68417799e-01  3.76287371e-01
  3.58986072e-02  1.05198407e+00 -8.32854688e-01 -1.69652760e+00
  5.59182882e-01 -2.00135326e+00 -1.91498590e+00 -2.68927068e-01
 -1.46996886e-01  7.52238929e-01  3.71206820e-01  9.19893324e-01
  2.23874405e-01  1.57828778e-01  1.70735979e+00  1.01944238e-01
  8.58928204e-01 -2.99409598e-01  4.09789123e-02 -1.34089756e+00
 -9.90347922e-01 -1.07163477e+00 -1.77273393e+00  5.08378386e-01
 -2.33364210e-01 -1.84894037e+00 -1.66096449e+00 -1.05639362e+00
 -1.32565629e+00 -8.88739467e-01 -7.10924268e-01 -6.29637480e-01
  3.86448205e-01  7.16676116e-01  1.83231011e-01  1.54986632e+00
  1.01134074e+00  9.30053890e-01  6.86193585e-01  7.01434731e-01
  4.88056690e-01  1.07024543e-01  9.80858386e-01  1.00118005e+00
  4.22011048e-01 -1.87640280e-01  6.15067422e-01 -4.74478118e-03
  6.55710757e-01  1.88311562e-01 -1.31755501e-01 -1.25961065e+00
  1.04963686e-02 -1.26469111e+00 -4.82305080e-01 -1.77479431e-01
 -9.82532557e-03  6.63811490e-02 -4.56902862e-01 -1.38154089e+00
 -7.92211294e-01 -5.17868161e-01 -5.17868161e-01  1.52748480e-01
 -2.15884638e+00 -1.29009330e+00 -1.37646055e+00 -1.43742573e+00
 -9.61926505e-02 -1.35613883e+00 -7.36326516e-01  1.11802971e+00
 -1.09195638e+00 -9.44624007e-01 -4.92465943e-01 -7.21085370e-01
 -3.75616074e-01  1.51938355e+00  1.01134074e+00  5.99826217e-01
 -1.31755501e-01  5.79504550e-01 -4.74478118e-03 -2.48605356e-01
  8.58928204e-01  5.33780634e-01  8.33525956e-01 -5.94074667e-01
  3.50885123e-01  8.13204288e-01  9.40214992e-01 -4.11179155e-01
 -5.53431034e-01 -4.01018322e-01 -8.07452440e-01  1.46857953e+00
  1.42793620e+00  1.46857953e+00  1.49398184e+00  1.10786915e+00
  8.64008248e-01  2.24080443e+00  4.67734993e-01 -1.01066959e+00
  7.77641177e-01  5.99826217e-01  3.05161417e-01  3.00080895e-01
 -3.60374928e-01 -7.05843985e-01 -5.02626777e-01 -9.61926505e-02
 -1.03099132e+00 -1.49839079e+00 -8.60318020e-02 -1.08687615e+00
  3.05161417e-01  5.54102302e-01  1.08754742e+00  6.45549953e-01
  3.86448205e-01  4.67734993e-01 -1.87640280e-01 -7.46487379e-01
 -1.20880628e+00 -9.82532557e-03  1.55769140e-02  3.00080895e-01
  3.45804811e-01  5.79504550e-01  3.86448205e-01  1.46857953e+00
  1.30600548e+00 -1.26469111e+00 -1.20372593e+00 -9.54784870e-01
 -4.26420301e-01 -6.55039728e-01 -2.99409598e-01  9.68636945e-02
 -1.18848455e+00 -7.71889627e-01 -8.60318020e-02  1.98472410e-01
  3.05161417e-01  4.57574129e-01  3.35521385e-04  1.67989627e-01
  1.47667930e-01  7.06515253e-01 -3.34972680e-01  1.67989627e-01
 -1.58475816e+00 -1.87640280e-01 -4.74478118e-03  1.27346233e-01
  5.62203042e-02  5.11399992e-02 -8.78578603e-01 -6.09315813e-01
  7.87802041e-01  5.03298044e-01 -1.06655443e+00 -1.17324340e+00
 -1.36121929e+00  1.72260094e+00 -3.90857458e-01  5.41606639e-03
 -6.95683122e-01 -6.49959207e-01 -6.80441737e-01 -1.06147385e+00
 -9.70026255e-01 -5.99154949e-01 -3.14650983e-01 -7.87130773e-01
 -8.17613304e-01 -1.24944985e+00 -3.29892129e-01 -3.80696625e-01
 -3.60374928e-01  4.22011048e-01 -2.18122825e-01 -2.13042513e-01
 -8.68417799e-01 -6.60120070e-01 -7.71889627e-01 -7.26165652e-01
 -7.76969910e-01 -6.80441737e-01  8.28445435e-01  4.11850214e-01
 -6.90602601e-01  1.04963686e-02 -5.17868161e-01  9.60536718e-01
  4.77895826e-01  8.58928204e-01  5.38860917e-01 -2.58766204e-01
 -6.65200591e-01 -8.73498082e-01 -2.48605356e-01 -3.40053231e-01
  6.65871620e-01 -1.82353830e+00  7.31917262e-01 -6.34718060e-01
  4.47413296e-01  3.76287371e-01 -5.63591897e-01 -1.03099132e+00
  1.31616664e+00 -6.90602601e-01  4.32172149e-01  5.74424028e-01
 -1.57157734e-01 -5.07707357e-01 -3.09570432e-01 -1.54411471e+00
  9.50375617e-01  2.47958469e+00  3.00080895e-01 -1.31755501e-01
  3.00080895e-01 -5.28029025e-01 -6.80441737e-01 -9.19221997e-01
  1.66163588e+00  9.96099532e-01 -3.60374928e-01 -6.55039728e-01
  1.47667930e-01 -1.70668840e+00 -9.59865391e-01  3.96609068e-01
  2.08839202e+00  3.76287371e-01 -1.88450336e+00  2.08839202e+00
  1.98472410e-01  3.08180638e-02 -1.00050879e+00 -9.34463143e-01
 -9.64945734e-01 -6.39798343e-01  7.67480373e-01  9.04651642e-01
  6.35389090e-01  6.55710757e-01  4.88056690e-01 -4.82305080e-01
 -5.12787640e-01  1.91057682e+00  5.23619771e-01  3.61045957e-01
 -6.06295615e-02  4.60594557e-02 -1.03099132e+00  6.35389090e-01
  1.18407536e+00  9.55456138e-01  5.79504550e-01  1.39237285e+00
  1.27552319e+00  1.06722569e+00 -5.38189888e-01  1.67179644e+00
 -5.22948503e-01 -6.34718060e-01 -8.88739467e-01  1.97662234e+00
  2.02742648e+00  1.74800324e+00  1.46857953e+00  5.54102302e-01
 -4.36581165e-01  4.62654680e-01  3.10241729e-01 -9.49704528e-01
  3.50885123e-01 -8.12533021e-01 -7.21085370e-01 -8.68417799e-01
 -9.59865391e-01 -7.10924268e-01 -1.43234527e+00  3.86448205e-01
 -1.56951690e+00 -3.80696625e-01 -7.36326516e-01 -9.49704528e-01
  6.30308807e-01 -1.48314953e+00 -1.00050879e+00  1.11294961e+00
 -5.99154949e-01  4.88056690e-01 -2.84168452e-01 -4.53881696e-02
 -1.49331033e+00  3.35521385e-04 -9.95428503e-01  4.37252432e-01
  4.82976377e-01  4.09789123e-02 -3.55294377e-01  6.76032484e-01
  5.43941438e-01  9.65617239e-01 -9.19221997e-01 -6.55039728e-01
 -3.70535761e-01 -2.07961977e-01 -5.55490181e-02  8.84329975e-01
  2.57377606e-02  3.58986072e-02  6.91273868e-01 -8.88739467e-01
 -6.85522258e-01 -5.73752701e-01 -9.64945734e-01 -8.07452440e-01
 -5.38189888e-01 -1.20372593e+00 -8.98900330e-01  4.82976377e-01
  5.33780634e-01  3.20402563e-01 -1.73209047e+00 -7.36326516e-01
 -7.56648242e-01 -8.68417799e-01 -7.56648242e-01 -1.04623270e+00
 -4.92465943e-01 -5.12787640e-01 -5.63591897e-01 -6.80441737e-01
 -1.21594645e-01  9.19893324e-01 -2.48605356e-01 -2.17916822e+00
 -1.75241220e+00  1.47667930e-01  4.60594557e-02 -1.23420858e+00
 -2.05215764e+00 -4.53881696e-02  1.04963686e-02  1.93391860e-01
  7.82721519e-01 -6.65200591e-01 -6.65200591e-01  4.62654680e-01
  1.88311562e-01 -1.63556230e+00 -6.49959207e-01  1.13327134e+00
  1.21455812e+00 -8.48096073e-01 -5.83913565e-01 -8.48096073e-01
 -8.32854688e-01  3.81367654e-01 -5.48350751e-01 -1.99861731e-02
  6.63811490e-02  1.93089843e+00  1.82420945e+00  1.82420945e+00
  1.46857953e+00  1.97154188e+00 -8.63337219e-01 -1.46996886e-01
 -1.26675189e-01 -7.07904100e-02  6.65871620e-01 -1.72398880e-01
 -4.53881696e-02  2.19000053e+00  1.05706465e+00  1.39237285e+00
  6.25228226e-01]","[[ 1.6226348  -2.438927   -0.5301489  ... -0.9281977  -2.630218
   1.7189149 ]
 [ 1.4618763  -2.250227   -0.59350944 ... -0.91346675 -2.3493075
   2.2611327 ]
 [ 1.8394171  -3.6227012  -0.9196739  ...  3.8626556  -1.8897375
  -0.55386126]
 ...
 [-4.664351    1.8181652  -1.5571866  ...  5.6721306  -1.2949312
  -0.8685295 ]
 [ 1.2445036   1.3484021  -0.13632932 ...  0.01980948 -1.0761145
  -1.3321803 ]
 [ 2.4244406  -1.6469027  -1.3615397  ... -0.8510964  -1.5917313
   0.43292487]]",[],[]
9,"                    ┌───┐┌───┐┌───┐┌───┐                                                                      ┌───┐     ┌───┐┌───┐┌───┐┌───┐               ┌───┐     
q_0: ──■────■───────┤ X ├┤ H ├┤ H ├┤ T ├──────────────────────────────────────────────────────────────■────■──┤ H ├──■──┤ H ├┤ H ├┤ X ├┤ T ├───────────────┤ X ├──■──
     ┌─┴─┐  │       └─┬─┘└───┘└───┘└───┘┌───┐┌───┐┌───┐     ┌───┐┌───┐                                │  ┌─┴─┐├───┤  │  └───┘└───┘└─┬─┘├───┤          ┌───┐└─┬─┘  │  
q_1: ┤ X ├──┼─────────┼─────────────────┤ X ├┤ X ├┤ T ├──■──┤ H ├┤ T ├────────────────────────────────┼──┤ X ├┤ H ├──┼──────────────┼──┤ X ├──■───────┤ X ├──┼────┼──
     └───┘┌─┴─┐┌───┐  │                 └─┬─┘└─┬─┘└───┘  │  └───┘└───┘┌───┐          ┌───┐┌───┐       │  └───┘└───┘  │              │  └─┬─┘┌─┴─┐┌───┐└─┬─┘  │    │  
q_2: ─────┤ X ├┤ T ├──┼───────────────────┼────┼─────────┼─────────■──┤ X ├───────■──┤ T ├┤ H ├──■────┼──────────────┼──────────────■────■──┤ X ├┤ T ├──┼────■────┼──
     ┌───┐├───┤└───┘  │  ┌───┐┌───┐       │    │       ┌─┴─┐┌───┐  │  └─┬─┘┌───┐  │  ├───┤└───┘┌─┴─┐  │              │  ┌───┐               └───┘└───┘  │         │  
q_3: ┤ X ├┤ X ├──■────┼──┤ H ├┤ T ├───────┼────┼───────┤ X ├┤ H ├──┼────■──┤ T ├──┼──┤ T ├─────┤ X ├──┼──────────────┼──┤ X ├──■────────────────────────┼─────────┼──
     └─┬─┘└─┬─┘┌─┴─┐  │  ├───┤├───┤┌───┐  │    │  ┌───┐├───┤├───┤┌─┴─┐     └───┘┌─┴─┐├───┤┌───┐├───┤┌─┴─┐          ┌─┴─┐└─┬─┘┌─┴─┐                      │  ┌───┐  │  
q_4: ──┼────■──┤ X ├──┼──┤ T ├┤ H ├┤ T ├──■────■──┤ X ├┤ H ├┤ H ├┤ X ├──────────┤ X ├┤ T ├┤ T ├┤ T ├┤ X ├──────────┤ X ├──■──┤ X ├──────────────────────■──┤ H ├──┼──
       │  ┌───┐└───┘  │  └───┘└───┘└───┘          └─┬─┘├───┤├───┤├───┤┌───┐┌───┐└───┘└───┘└───┘└───┘└───┘          └───┘     └───┘                         └───┘┌─┴─┐
q_5: ──■──┤ H ├───────■─────────────────────────────■──┤ H ├┤ T ├┤ H ├┤ T ├┤ H ├────────────────────────────────────────────────────────────────────────────────┤ X ├
          └───┘                                        └───┘└───┘└───┘└───┘└───┘                                                                                └───┘",
          
0.38339245319366455,0.3838115930557251,-0.0004191398620605469,0.7236520041367436,0.5774422287940979,0.62169755,0.6121850565888334,100.0,"[ 4.64171678e-01  5.00119090e-01  3.36594671e-01  4.70114946e-01
 -1.18254483e-01  5.70849240e-01  1.29397199e-01  8.98702681e-01
  8.73166859e-01 -9.96297836e-01 -1.83496401e-01  2.39547953e-01
 -6.82089984e-01 -9.07831609e-01 -7.68195391e-01 -1.41550645e-01
 -6.50272965e-01 -9.63727772e-01  1.80967882e-01  5.97040802e-02
 -5.30997872e-01  5.07388473e-01  6.86641574e-01  6.86641574e-01
 -2.99234837e-01 -7.64844865e-02  4.59513068e-02 -6.05900645e-01
 -5.43325663e-01 -1.83428138e-01 -4.66380864e-02  3.89357656e-01
  1.61868185e-02  1.35887206e-01 -4.96472061e-01 -7.33379841e-01
